
 ▐▛███▜▌   Claude Code v2.1.45
       5 
       6 import { useState, useEffect } from 'react';
       7 import { View, Text, StyleSheet } from 'react-native';
       8 import { useTranslation } from 'react-i18next';
       9 import { useDirection } from '@/hooks/useDirection';
      10 import {
     … +210 lines (ctrl+o to expand)

⏺ Write(~/Documents/Projects/olorin/olorin-media/bayit-plus/web/src/components/s
       ettings/ParentalSection.tsx)
  ⎿  Wrote 123 lines to ../web/src/components/settings/ParentalSection.tsx
       1 /**
       2  * ParentalSection
       3  * Parental controls: PIN, content rating, block explicit, restr
         ict AI/purchases, time limits.
       4  */
       5 
       6 import { useState, useEffect } from 'react';
       7 import { useTranslation } from 'react-i18next';
       8 import { useDirection } from '@/hooks/useDirection';
       9 import { useNavigate } from 'react-router-dom';
      10 import {
     … +113 lines (ctrl+o to expand)

⏺ Write(~/Documents/Projects/olorin/olorin-media/bayit-plus/web/src/components/s
       ettings/AboutSection.tsx)
  ⎿  Wrote 79 lines to ../web/src/components/settings/AboutSection.tsx
       1 /**
       2  * AboutSection
       3  * App information: version, legal links, support.
       4  */
       5 
       6 import { View, Text, StyleSheet, Linking } from 'react-native';
       7 import { useTranslation } from 'react-i18next';
       8 import { useDirection } from '@/hooks/useDirection';
       9 import {
      10   Info, FileText, Shield, Code, HelpCircle, MessageSquare, Exter
         nalLink,
     … +69 lines (ctrl+o to expand)

⏺ Now I need to check if appConfig exists in the web app.

⏺ Searched for 1 pattern, read 1 file (ctrl+o to expand)

⏺ I need to add version and links to appConfig. Let me update it.

⏺ Update(~/Documents/Projects/olorin/olorin-media/bayit-plus/web/src/config/appC
        onfig.js)
  ⎿  Added 19 lines
      20  
      21  export const isProduction = APP_MODE === 'production';
      22  
      23 +// App version from build-time env                             
      24 +const getVersion = () => {                                     
      25 +  if (typeof import.meta !== 'undefined' && import.meta.env) { 
      26 +    return import.meta.env.VITE_APP_VERSION || '1.0.0';        
      27 +  }                                                            
      28 +  return '1.0.0';                                              
      29 +};                                                             
      30 +                                                               
      31  // Strict mode settings
      32  export const config = {
      33    mode: APP_MODE,
      34    isProduction,
      35 +  version: getVersion(),                                       
      36  
      37    // API settings
      38    api: {
     ...
      53      aiChapters: true,
      54      hebronicsVoice: true,
      55    },
      56 +                                                               
      57 +  // External links                                            
      58 +  links: {                                                     
      59 +    termsOfService: 'https://bayit.tv/terms',                  
      60 +    privacyPolicy: 'https://bayit.tv/privacy',                 
      61 +    openSource: 'https://bayit.tv/licenses',                   
      62 +    helpCenter: 'https://bayit.tv/help',                       
      63 +    feedback: 'https://bayit.tv/feedback',                     
      64 +    website: 'https://bayit.tv',                               
      65 +  },                                                           
      66  };
      67  
      68  // Log mode on startup

⏺ Now let me also need to update the AboutSection import to use the correct
  name. Let me also update the alias since it exports as config not appConfig.

⏺ Update(~/Documents/Projects/olorin/olorin-media/bayit-plus/web/src/components/
        settings/AboutSection.tsx)
  ⎿  Added 1 line, removed 1 line
      12  import { colors, spacing, fontSize } from '@olorin/design-token
          s';
      13  import { SettingSection } from './shared/SettingSection';
      14  import { SettingRow } from './shared/SettingRow';
      15 -import { appConfig } from '@/config/appConfig';                
      15 +import { config as appConfig } from '@/config/appConfig';      
      16  
      17  export function AboutSection() {
      18    const { t } = useTranslation();

⏺ Now let me add the API methods that the section components need. Let me check
  the existing profilesService.

⏺ Searched for 1 pattern, read 1 file (ctrl+o to expand)

⏺ I need to find where profilesService is defined in the shared services.

⏺ Searched for 3 patterns, read 1 file (ctrl+o to expand)

⏺ Now let me find the userServices file to see what profilesService already
  offers and add the missing methods.

⏺ Read 1 file (ctrl+o to expand)

⏺ I need to add the new preference methods to apiProfilesService. Let me add
  them.

⏺ Update(~/Documents/Projects/olorin/olorin-media/bayit-plus/shared/services/api
        /userServices.ts)
  ⎿  Added 24 lines
       81      api.get('/profiles/preferences/home_page'),
       82    updateHomePagePreferences: (prefs: HomePagePreferencesAPI): 
           Promise<{ message: string; preferences: HomePagePreferencesAPI
            }> =>
       83      api.put('/profiles/preferences/home_page', prefs),
       84 +  // Playback Preferences                                     
       85 +  getPlaybackPreferences: () => api.get('/profiles/preferences
          +/playback'),                                                  
       86 +  updatePlaybackPreferences: (prefs: Record<string, any>) =>  
       87 +    api.put('/profiles/preferences/playback', prefs),         
       88 +  // Subtitle Preferences                                     
       89 +  getSubtitlePreferences: () => api.get('/profiles/preferences
          +/subtitles'),                                                 
       90 +  updateSubtitlePreferences: (prefs: Record<string, any>) =>  
       91 +    api.put('/profiles/preferences/subtitles', prefs),        
       92 +  // Audio Preferences                                        
       93 +  getAudioPreferences: () => api.get('/profiles/preferences/au
          +dio'),                                                        
       94 +  updateAudioPreferences: (prefs: Record<string, any>) =>     
       95 +    api.put('/profiles/preferences/audio', prefs),            
       96 +  // Notification Preferences                                 
       97 +  getNotificationPreferences: () => api.get('/profiles/prefere
          +nces/notifications'),                                         
       98 +  updateNotificationPreferences: (prefs: Record<string, any>) 
          +=>                                                            
       99 +    api.put('/profiles/preferences/notifications', prefs),    
      100 +  // Privacy Preferences                                      
      101 +  getPrivacyPreferences: () => api.get('/profiles/preferences/
          +privacy'),                                                    
      102 +  updatePrivacyPreferences: (prefs: Record<string, any>) =>   
      103 +    api.put('/profiles/preferences/privacy', prefs),          
      104 +  // Accessibility Preferences                                
      105 +  getAccessibilityPreferences: () => api.get('/profiles/prefer
          +ences/accessibility'),                                        
      106 +  updateAccessibilityPreferences: (prefs: Record<string, any>)
          + =>                                                           
      107 +    api.put('/profiles/preferences/accessibility', prefs),    
      108  };
      109  
      110  // Children Service (API)

⏺ Now let me mark the section components task as complete and rewrite the
  SettingsPage orchestrator.

⏺ Now let me rewrite the SettingsPage as a thin orchestrator.

⏺ Read 1 file (ctrl+o to expand)

⏺ Write(~/Documents/Projects/olorin/olorin-media/bayit-plus/web/src/pages/Settin
       gsPage.tsx)
  ⎿  Added 79 lines, removed 338 lines
       1 -import { useState, useEffect } from 'react';                   
       2 -import { View, Text, ScrollView, Pressable, StyleSheet } from '
         -react-native';                                                 
       3 -import { useNavigate } from 'react-router-dom';                
       1 +/**                                                            
       2 + * SettingsPage                                                
       3 + * Main settings page orchestrator - renders all settings secti
         +ons.                                                           
       4 + * Each section is self-contained with its own state management
         + and API calls.                                                
       5 + */                                                            
       6 +                                                               
       7 +import { useState } from 'react';                              
       8 +import { Text, ScrollView, StyleSheet } from 'react-native';   
       9  import { useTranslation } from 'react-i18next';
      10  import { useDirection } from '@/hooks/useDirection';
       6 -import { colors, spacing, fontSize, borderRadius } from '@olori
         -n/design-tokens';                                              
       7 -import { GlassView, GlassToggle } from '@bayit/shared/ui';     
      11 +import { colors, spacing, fontSize } from '@olorin/design-token
         +s';                                                            
      12 +import { GlassButton } from '@bayit/shared/ui';                
      13 +import { LogOut, Languages } from 'lucide-react';              
      14  import { useAuthStore } from '@bayit/shared-stores/authStore';
       9 -import { Globe, Bell, Moon, Volume2, Shield, ChevronRight, Lang
         -uages } from 'lucide-react';                                   
      15  import logger from '@/utils/logger';
      16 +                                                               
      17 +// Settings sections                                           
      18 +import { ProfileSection } from '@/components/settings/ProfileSe
         +ction';                                                        
      19 +import { LanguageSection } from '@/components/settings/Language
         +Section';                                                      
      20 +import { PlaybackSection } from '@/components/settings/Playback
         +Section';                                                      
      21 +import { SubtitleSection } from '@/components/settings/Subtitle
         +Section';                                                      
      22 +import { AudioSection } from '@/components/settings/AudioSectio
         +n';                                                            
      23 +import { NotificationSection } from '@/components/settings/Noti
         +ficationSection';                                              
      24 +import { AIFeaturesSection } from '@/components/settings/AIFeat
         +uresSection';                                                  
      25 +import { PrivacySection } from '@/components/settings/PrivacySe
         +ction';                                                        
      26 +import { ParentalSection } from '@/components/settings/Parental
         +Section';                                                      
      27 +import { SecuritySection } from '@/components/settings/Security
         +Section';                                                      
      28 +import { AccessibilitySection } from '@/components/settings/Acc
         +essibilitySection';                                            
      29 +import { SubscriptionSection } from '@/components/settings/Subs
         +criptionSection';                                              
      30 +import { AboutSection } from '@/components/settings/AboutSectio
         +n';                                                            
      31 +                                                               
      32 +// Chat translation toggle (preserved from original)           
      33 +import { SettingSection } from '@/components/settings/shared/Se
         +ttingSection';                                                 
      34 +import { SettingRow } from '@/components/settings/shared/Settin
         +gRow';                                                         
      35  import api from '@/services/api';
      36 +import { useState as useTranslateState, useEffect } from 'react
         +';                                                             
      37  
      38  export default function SettingsPage() {
      14 -  const navigate = useNavigate();                              
      15 -  const { t, i18n } = useTranslation();                        
      16 -  const { isRTL, textAlign, flexDirection } = useDirection();  
      17 -  const { user } = useAuthStore();                             
      39 +  const { t } = useTranslation();                              
      40 +  const { isRTL } = useDirection();                            
      41 +  const { logout } = useAuthStore();                           
      42  
      19 -  const [notifications, setNotifications] = useState(true);    
      20 -  const [autoplay, setAutoplay] = useState(true);              
      21 -  const [darkMode, setDarkMode] = useState(true);              
      43 +  // Auto-translate state (preserved from original page)       
      44    const [autoTranslate, setAutoTranslate] = useState(true);
      45    const [isLoadingPrefs, setIsLoadingPrefs] = useState(true);
      46  
      25 -  // Load user preferences on mount                            
      47    useEffect(() => {
      48      const loadPreferences = async () => {
      49        try {
      50          const response = await api.get('/users/me/preferences')
          ;
      30 -        const prefs = response.data?.preferences || {};        
      51 +        const prefs = response?.data?.preferences || response?.
         +preferences || {};                                             
      52          setAutoTranslate(prefs.auto_translate_enabled !== false
          );
      53        } catch (error) {
      54          logger.error('Failed to load preferences', 'SettingsPag
          e', error);
     ...
       64      try {
       65        await api.patch('/users/me/preferences', { auto_translat
           e_enabled: value });
       66      } catch (error) {
       46 -      logger.error('Failed to update auto-translate preference
          -', 'SettingsPage', error);                                    
       47 -      // Revert on error                                      
       67 +      logger.error('Failed to update auto-translate', 'Setting
          +sPage', error);                                               
       68        setAutoTranslate(!value);
       69      }
       70    };
       71  
       52 -  const currentLanguage = i18n.language === 'he' ? 'Hebrew' : 
          -'English';                                                    
       53 -                                                              
       54 -  const handleLanguageChange = () => {                        
       55 -    const newLang = i18n.language === 'he' ? 'en' : 'he';     
       56 -    i18n.changeLanguage(newLang);                             
       57 -    localStorage.setItem('bayit-language', newLang);          
       72 +  const handleSignOut = async () => {                         
       73 +    try {                                                     
       74 +      await logout();                                         
       75 +    } catch (error) {                                         
       76 +      logger.error('Failed to sign out', 'SettingsPage', error
          +);                                                            
       77 +    }                                                         
       78    };
       79  
       80    return (
       61 -    <ScrollView                                               
       62 -      style={styles.container}                                
       63 -      contentContainerStyle={styles.scrollContent}            
       64 -    >                                                         
       65 -      <Text style={[                                          
       66 -        styles.title,                                         
       67 -        textAlign === 'right' && styles.textRight             
       68 -      ]}>                                                     
       81 +    <ScrollView style={styles.container} contentContainerStyle
          +={styles.scrollContent}>                                      
       82 +      <Text style={[styles.title, isRTL && styles.textRight]}>
       83          {t('nav.settings')}
       84        </Text>
       85  
       72 -      {/* Language Settings */}                               
       73 -      <GlassView style={styles.section}>                      
       74 -        <Text style={[                                        
       75 -          styles.sectionHeader,                               
       76 -          textAlign === 'right' && styles.textRight           
       77 -        ]}>                                                   
       78 -          {t('settings.language', 'Language')}                
       79 -        </Text>                                               
       80 -        <Pressable                                            
       81 -          style={[                                            
       82 -            styles.settingRow,                                
       83 -            flexDirection === 'row-reverse' && styles.rowRever
          -se                                                            
       84 -          ]}                                                  
       85 -          onPress={handleLanguageChange}                      
       86 -        >                                                     
       87 -          <View style={[                                      
       88 -            styles.settingLeft,                               
       89 -            flexDirection === 'row-reverse' && styles.rowRever
          -se                                                            
       90 -          ]}>                                                 
       91 -            <Globe size={20} color={colors.primary.DEFAULT} />
       92 -            <Text style={[                                    
       93 -              styles.settingLabel,                            
       94 -              textAlign === 'right' && styles.textRight       
       95 -            ]}>                                               
       96 -              {t('settings.appLanguage', 'App Language')}     
       97 -            </Text>                                           
       98 -          </View>                                             
       99 -          <View style={[                                      
      100 -            styles.settingRight,                              
      101 -            flexDirection === 'row-reverse' && styles.rowRever
          -se                                                            
      102 -          ]}>                                                 
      103 -            <Text style={styles.settingValue}>{currentLanguage
          -}</Text>                                                      
      104 -            <ChevronRight size={20} color={colors.textMuted} /
          ->                                                             
      105 -          </View>                                             
      106 -        </Pressable>                                          
      107 -      </GlassView>                                            
       86 +      <ProfileSection />                                      
       87 +      <LanguageSection />                                     
       88  
      109 -      {/* Chat Translation Settings */}                       
      110 -      <GlassView style={styles.section}>                      
      111 -        <Text style={[                                        
      112 -          styles.sectionHeader,                               
      113 -          textAlign === 'right' && styles.textRight           
      114 -        ]}>                                                   
      115 -          {t('settings.chatTranslation', 'Chat Translation')} 
      116 -        </Text>                                               
      117 -        <View style={[                                        
      118 -          styles.settingRow,                                  
      119 -          flexDirection === 'row-reverse' && styles.rowReverse
      120 -        ]}>                                                   
      121 -          <View style={[                                      
      122 -            styles.settingLeft,                               
      123 -            flexDirection === 'row-reverse' && styles.rowRever
          -se                                                            
      124 -          ]}>                                                 
      125 -            <Languages size={20} color={colors.primary.DEFAULT
          -} />                                                          
      126 -            <View style={styles.settingTextContainer}>        
      127 -              <Text style={[                                  
      128 -                styles.settingLabel,                          
      129 -                textAlign === 'right' && styles.textRight     
      130 -              ]}>                                             
      131 -                {t('settings.autoTranslate', 'Auto-translate m
          -essages')}                                                    
      132 -              </Text>                                         
      133 -              <Text style={[                                  
      134 -                styles.settingDescription,                    
      135 -                textAlign === 'right' && styles.textRight     
      136 -              ]}>                                             
      137 -                {t('settings.autoTranslateDescription', 'Autom
          -atically translate chat messages to your preferred language')}
      138 -              </Text>                                         
      139 -            </View>                                           
      140 -          </View>                                             
      141 -          <GlassToggle                                        
      142 -            value={autoTranslate}                             
      143 -            onValueChange={handleAutoTranslateChange}         
      144 -            disabled={isLoadingPrefs}                         
      145 -          />                                                  
      146 -        </View>                                               
      147 -      </GlassView>                                            
       89 +      {/* Chat Translation (feature-specific, kept inline) */}
       90 +      <SettingSection title={t('settings.chatTranslation', 'Ch
          +at Translation')} isRTL={isRTL}>                              
       91 +        <SettingRow                                           
       92 +          type="toggle"                                       
       93 +          icon={Languages}                                    
       94 +          label={t('settings.autoTranslate', 'Auto-translate m
          +essages')}                                                    
       95 +          description={t('settings.autoTranslateDescription', 
          +'Automatically translate chat messages')}                     
       96 +          value={autoTranslate}                               
       97 +          onValueChange={handleAutoTranslateChange}           
       98 +          disabled={isLoadingPrefs}                           
       99 +          isRTL={isRTL}                                       
      100 +        />                                                    
      101 +      </SettingSection>                                       
      102  
      149 -      {/* Notification Settings */}                           
      150 -      <GlassView style={styles.section}>                      
      151 -        <Text style={[                                        
      152 -          styles.sectionHeader,                               
      153 -          textAlign === 'right' && styles.textRight           
      154 -        ]}>                                                   
      155 -          {t('settings.notifications', 'Notifications')}      
      156 -        </Text>                                               
      157 -        <View style={[                                        
      158 -          styles.settingRow,                                  
      159 -          flexDirection === 'row-reverse' && styles.rowReverse
      160 -        ]}>                                                   
      161 -          <View style={[                                      
      162 -            styles.settingLeft,                               
      163 -            flexDirection === 'row-reverse' && styles.rowRever
          -se                                                            
      164 -          ]}>                                                 
      165 -            <Bell size={20} color={colors.primary.DEFAULT} /> 
      166 -            <Text style={[                                    
      167 -              styles.settingLabel,                            
      168 -              textAlign === 'right' && styles.textRight       
      169 -            ]}>                                               
      170 -              {t('settings.pushNotifications', 'Push Notificat
          -ions')}                                                       
      171 -            </Text>                                           
      172 -          </View>                                             
      173 -          <GlassToggle                                        
      174 -            value={notifications}                             
      175 -            onValueChange={setNotifications}                  
      176 -          />                                                  
      177 -        </View>                                               
      178 -      </GlassView>                                            
      103 +      <PlaybackSection />                                     
      104 +      <SubtitleSection />                                     
      105 +      <AudioSection />                                        
      106 +      <NotificationSection />                                 
      107 +      <AIFeaturesSection />                                   
      108 +      <PrivacySection />                                      
      109 +      <ParentalSection />                                     
      110 +      <SecuritySection />                                     
      111 +      <AccessibilitySection />                                
      112 +      <SubscriptionSection />                                 
      113 +      <AboutSection />                                        
      114  
      180 -      {/* Playback Settings */}                               
      181 -      <GlassView style={styles.section}>                      
      182 -        <Text style={[                                        
      183 -          styles.sectionHeader,                               
      184 -          textAlign === 'right' && styles.textRight           
      185 -        ]}>                                                   
      186 -          {t('settings.playback', 'Playback')}                
      187 -        </Text>                                               
      188 -        <View style={[                                        
      189 -          styles.settingRow,                                  
      190 -          flexDirection === 'row-reverse' && styles.rowReverse
      191 -        ]}>                                                   
      192 -          <View style={[                                      
      193 -            styles.settingLeft,                               
      194 -            flexDirection === 'row-reverse' && styles.rowRever
          -se                                                            
      195 -          ]}>                                                 
      196 -            <Volume2 size={20} color={colors.primary.DEFAULT} 
          -/>                                                            
      197 -            <Text style={[                                    
      198 -              styles.settingLabel,                            
      199 -              textAlign === 'right' && styles.textRight       
      200 -            ]}>                                               
      201 -              {t('settings.autoplay', 'Autoplay')}            
      202 -            </Text>                                           
      203 -          </View>                                             
      204 -          <GlassToggle                                        
      205 -            value={autoplay}                                  
      206 -            onValueChange={setAutoplay}                       
      207 -          />                                                  
      208 -        </View>                                               
      209 -      </GlassView>                                            
      210 -                                                              
      211 -      {/* Appearance */}                                      
      212 -      <GlassView style={styles.section}>                      
      213 -        <Text style={[                                        
      214 -          styles.sectionHeader,                               
      215 -          textAlign === 'right' && styles.textRight           
      216 -        ]}>                                                   
      217 -          {t('settings.appearance', 'Appearance')}            
      218 -        </Text>                                               
      219 -        <View style={[                                        
      220 -          styles.settingRow,                                  
      221 -          flexDirection === 'row-reverse' && styles.rowReverse
      222 -        ]}>                                                   
      223 -          <View style={[                                      
      224 -            styles.settingLeft,                               
      225 -            flexDirection === 'row-reverse' && styles.rowRever
          -se                                                            
      226 -          ]}>                                                 
      227 -            <Moon size={20} color={colors.primary.DEFAULT} /> 
      228 -            <Text style={[                                    
      229 -              styles.settingLabel,                            
      230 -              textAlign === 'right' && styles.textRight       
      231 -            ]}>                                               
      232 -              {t('settings.darkMode', 'Dark Mode')}           
      233 -            </Text>                                           
      234 -          </View>                                             
      235 -          <GlassToggle                                        
      236 -            value={darkMode}                                  
      237 -            onValueChange={setDarkMode}                       
      238 -          />                                                  
      239 -        </View>                                               
      240 -      </GlassView>                                            
      241 -                                                              
      242 -      {/* Family Controls */}                                 
      243 -      <GlassView style={styles.section}>                      
      244 -        <Text style={[                                        
      245 -          styles.sectionHeader,                               
      246 -          textAlign === 'right' && styles.textRight           
      247 -        ]}>                                                   
      248 -          {t('settings.familyAndSafety', 'Family & Safety')}  
      249 -        </Text>                                               
      250 -        <Pressable                                            
      251 -          style={[                                            
      252 -            styles.settingRow,                                
      253 -            flexDirection === 'row-reverse' && styles.rowRever
          -se                                                            
      254 -          ]}                                                  
      255 -          onPress={() => navigate('/settings/family-controls')
          -}                                                             
      256 -        >                                                     
      257 -          <View style={[                                      
      258 -            styles.settingLeft,                               
      259 -            flexDirection === 'row-reverse' && styles.rowRever
          -se                                                            
      260 -          ]}>                                                 
      261 -            <Shield size={20} color={colors.primary.DEFAULT} /
          ->                                                             
      262 -            <Text style={[                                    
      263 -              styles.settingLabel,                            
      264 -              textAlign === 'right' && styles.textRight       
      265 -            ]}>                                               
      266 -              {t('settings.familyControls', 'Family Controls')
          -}                                                             
      267 -            </Text>                                           
      268 -          </View>                                             
      269 -          <ChevronRight size={20} color={colors.textMuted} /> 
      270 -        </Pressable>                                          
      271 -      </GlassView>                                            
      272 -                                                              
      273 -      {/* Privacy */}                                         
      274 -      <GlassView style={styles.section}>                      
      275 -        <Text style={[                                        
      276 -          styles.sectionHeader,                               
      277 -          textAlign === 'right' && styles.textRight           
      278 -        ]}>                                                   
      279 -          {t('settings.privacy', 'Privacy')}                  
      280 -        </Text>                                               
      281 -        <Pressable style={[                                   
      282 -          styles.settingRow,                                  
      283 -          flexDirection === 'row-reverse' && styles.rowReverse
      284 -        ]}>                                                   
      285 -          <View style={[                                      
      286 -            styles.settingLeft,                               
      287 -            flexDirection === 'row-reverse' && styles.rowRever
          -se                                                            
      288 -          ]}>                                                 
      289 -            <Shield size={20} color={colors.primary.DEFAULT} /
          ->                                                             
      290 -            <Text style={[                                    
      291 -              styles.settingLabel,                            
      292 -              textAlign === 'right' && styles.textRight       
      293 -            ]}>                                               
      294 -              {t('settings.privacyPolicy', 'Privacy Policy')} 
      295 -            </Text>                                           
      296 -          </View>                                             
      297 -          <ChevronRight size={20} color={colors.textMuted} /> 
      298 -        </Pressable>                                          
      299 -        <Pressable style={[                                   
      300 -          styles.settingRow,                                  
      301 -          flexDirection === 'row-reverse' && styles.rowReverse
      302 -        ]}>                                                   
      303 -          <View style={[                                      
      304 -            styles.settingLeft,                               
      305 -            flexDirection === 'row-reverse' && styles.rowRever
          -se                                                            
      306 -          ]}>                                                 
      307 -            <Shield size={20} color={colors.primary.DEFAULT} /
          ->                                                             
      308 -            <Text style={[                                    
      309 -              styles.settingLabel,                            
      310 -              textAlign === 'right' && styles.textRight       
      311 -            ]}>                                               
      312 -              {t('settings.termsOfService', 'Terms of Service'
          -)}                                                            
      313 -            </Text>                                           
      314 -          </View>                                             
      315 -          <ChevronRight size={20} color={colors.textMuted} /> 
      316 -        </Pressable>                                          
      317 -      </GlassView>                                            
      318 -                                                              
      319 -      {/* App Info */}                                        
      320 -      <View style={styles.appInfo}>                           
      321 -        <Text style={styles.appVersion}>                      
      322 -          {t('common.appVersion', 'Bayit+ v1.0.0')}           
      323 -        </Text>                                               
      324 -      </View>                                                 
      115 +      {/* Sign Out */}                                        
      116 +      <GlassButton variant="secondary" size="md" onPress={hand
          +leSignOut}>                                                   
      117 +        <LogOut size={16} color={colors.textMuted} />         
      118 +        <Text style={styles.signOutText}>{t('settings.signOut'
          +, 'Sign Out')}</Text>                                         
      119 +      </GlassButton>                                          
      120      </ScrollView>
      121    );
      122  }
     ...
      139    textRight: {
      140      textAlign: 'right',
      141    },
      347 -  section: {                                                  
      348 -    padding: spacing.md,                                      
      349 -    marginBottom: spacing.md,                                 
      350 -    borderRadius: borderRadius.lg,                            
      351 -  },                                                          
      352 -  sectionHeader: {                                            
      142 +  signOutText: {                                              
      143 +    color: colors.textMuted,                                  
      144      fontSize: fontSize.base,
      354 -    fontWeight: '600',                                        
      355 -    color: 'rgba(255, 255, 255, 0.6)',                        
      356 -    marginBottom: spacing.md,                                 
      357 -    textTransform: 'uppercase',                               
      358 -    letterSpacing: 1.5,                                       
      145 +    marginLeft: spacing.sm,                                   
      146    },
      360 -  settingRow: {                                               
      361 -    flexDirection: 'row',                                     
      362 -    alignItems: 'center',                                     
      363 -    justifyContent: 'space-between',                          
      364 -    paddingVertical: spacing.sm,                              
      365 -    borderBottomWidth: 1,                                     
      366 -    borderBottomColor: 'rgba(255, 255, 255, 0.1)',            
      367 -  },                                                          
      368 -  rowReverse: {                                               
      369 -    flexDirection: 'row-reverse',                             
      370 -  },                                                          
      371 -  settingLeft: {                                              
      372 -    flexDirection: 'row',                                     
      373 -    alignItems: 'center',                                     
      374 -    gap: spacing.md,                                          
      375 -    flex: 1,                                                  
      376 -  },                                                          
      377 -  settingTextContainer: {                                     
      378 -    flex: 1,                                                  
      379 -  },                                                          
      380 -  settingLabel: {                                             
      381 -    fontSize: fontSize.base,                                  
      382 -    color: colors.text,                                       
      383 -  },                                                          
      384 -  settingDescription: {                                       
      385 -    fontSize: fontSize.xs,                                    
      386 -    color: 'rgba(255, 255, 255, 0.6)',                        
      387 -    marginTop: 2,                                             
      388 -  },                                                          
      389 -  settingRight: {                                             
      390 -    flexDirection: 'row',                                     
      391 -    alignItems: 'center',                                     
      392 -    gap: spacing.sm,                                          
      393 -  },                                                          
      394 -  settingValue: {                                             
      395 -    fontSize: fontSize.sm,                                    
      396 -    color: 'rgba(255, 255, 255, 0.6)',                        
      397 -  },                                                          
      398 -  appInfo: {                                                  
      399 -    alignItems: 'center',                                     
      400 -    marginTop: spacing.xl,                                    
      401 -  },                                                          
      402 -  appVersion: {                                               
      403 -    fontSize: fontSize.xs,                                    
      404 -    color: 'rgba(255, 255, 255, 0.6)',                        
      405 -  },                                                          
      147  });

⏺ I have a duplicate import issue. Let me fix it.

⏺ Update(~/Documents/Projects/olorin/olorin-media/bayit-plus/web/src/pages/Setti
